overlap_key_type,overlap_key,n_rows,datasets,splits,overlap_type,relative_image_paths,hash_check_performed
md5,5999ce4fa6dfdaba3ca9b414cdf82e67,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/7877be80901c.png;APTOS2019/val/cmoderatedr/ee2c2a5f7d0e.png,True
md5,59aaa7995d0f89b03d6ff06f197c9348,2,APTOS2019,test,within_split_or_duplicate_name,APTOS2019/test/anodr/2923971566fe.png;APTOS2019/test/anodr/badb5ff8d3c7.png,True
md5,5a16c78a3edd19cf67a31a9809bd6ba0,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/521d3e264d71.png;APTOS2019/train/dseveredr/fe0fc67c7980.png,True
md5,5a363a98283a04ffdbfa93af37c8f64c,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/4a44cc840ebe.png;APTOS2019/train/dseveredr/0cb14014117d.png,True
md5,6521761d71fa76d888ae56aba1f9e377,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/857002ed4e49.png;APTOS2019/val/cmoderatedr/840527bc6628.png,True
md5,66650cba93434deb3858703698abee63,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/8a759f94613a.png;APTOS2019/train/cmoderatedr/2cceb07ff706.png,True
md5,6818d5f57d503027eb03026519334cad,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/cac40227d3b2.png;APTOS2019/train/cmoderatedr/0161338f53cc.png,True
md5,6982ee319ef5a0ab36fbb3a434fa6e9d,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/eproliferativedr/bfefa7344e7d.png;APTOS2019/train/eproliferativedr/d85ea1220a03.png,True
md5,6bd08d30a6e8e38aa5a70d678b561819,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/2c2aa057afc5.png;APTOS2019/train/cmoderatedr/135575dc57c9.png,True
md5,6d51546dae65d6462ddfd946469cec38,2,APTOS2019,test;val,cross_split_within_dataset,APTOS2019/test/bmilddr/bacfb1029f6b.png;APTOS2019/val/cmoderatedr/e12d41e7b221.png,True
md5,6e2557c9eb82582ca34cb93e8ceabfbf,3,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/f7edc074f06b.png;APTOS2019/train/dseveredr/4fecf87184e6.png;APTOS2019/val/dseveredr/9bf060db8376.png,True
md5,6e787fd4bcd78e1240243ce94d931d23,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/a7b0d0c51731.png;APTOS2019/train/cmoderatedr/1cb814ed6332.png,True
md5,7023ede8da45b41bd1b1dec4a1c414fc,2,APTOS2019,test,within_split_or_duplicate_name,APTOS2019/test/cmoderatedr/b187b3c93afb.png;APTOS2019/test/eproliferativedr/9e3510963315.png,True
md5,704291bc687381f07b689831f91cae8b,2,APTOS2019,test;val,cross_split_within_dataset,APTOS2019/test/cmoderatedr/3c53198519f7.png;APTOS2019/val/cmoderatedr/1c5e6cdc7ee1.png,True
md5,7255f4f1d9f3366d5c355429ae9e12a2,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/38487e1a5b1f.png;APTOS2019/val/cmoderatedr/b376def52ccc.png,True
md5,729c9cfe6a21caf71fab6f599b145484,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/1632c4311fc9.png;APTOS2019/train/bmilddr/a75bab2463d4.png,True
md5,72e0b951ca1c84e9de00c3e3ddad96b0,2,APTOS2019,val,within_split_or_duplicate_name,APTOS2019/val/dseveredr/7e160c8b611e.png;APTOS2019/val/dseveredr/91b6ebaa3678.png,True
md5,733e4d1a599926d788dad060c303a6a7,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/3fd7df6099e3.png;APTOS2019/train/cmoderatedr/a3b2e93d058b.png,True
md5,75155496289eaa8e0de531c4966218a9,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/bmilddr/04ac765f91a1.png;APTOS2019/train/bmilddr/3044022c6969.png,True
md5,75c2992f79d0ecf7c88bd7805caff15b,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/bmilddr/ea15a290eb96.png;APTOS2019/train/anodr/1c9c583c10bf.png,True
md5,76530aa4af9d8ba3c023de83fd1832b4,2,APTOS2019,val,within_split_or_duplicate_name,APTOS2019/val/bmilddr/19722bff5a09.png;APTOS2019/val/bmilddr/19e350c7c83c.png,True
md5,7741b8df117c6b4eb70de1d14e41bd84,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/bmilddr/278aa860dffd.png;APTOS2019/val/anodr/f066db7a2efe.png,True
md5,77f90b2f833c0b0f3780b19c5ad1e5de,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/e7a7187066ad.png;APTOS2019/val/cmoderatedr/ce887b196c23.png,True
md5,78880c3f01bc7682904697fb70676279,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/bmilddr/36677b70b1ef.png;APTOS2019/train/bmilddr/7bf981d9c7fe.png,True
md5,7aba6ada78ecc36d43ab89dc2eb665cd,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/bmilddr/79ce83c07588.png;APTOS2019/train/bmilddr/71c1a3cdbe47.png,True
md5,7dc007745435fcba18b2d390312a40b4,2,IDRiD_data,test;train,cross_split_within_dataset,IDRiD_data/test/dsevereDR/IDRiD_064.png;IDRiD_data/train/anoDR/IDRiD_118.png,True
md5,7ebab7c4f01b2b174d0821eba9dac6f7,2,APTOS2019,test;val,cross_split_within_dataset,APTOS2019/test/cmoderatedr/98e8adcf085c.png;APTOS2019/val/cmoderatedr/026dcd9af143.png,True
md5,877b963a2b94fb75b69c6e94ff5aa0fe,2,APTOS2019,val,within_split_or_duplicate_name,APTOS2019/val/eproliferativedr/1e9224ccca95.png;APTOS2019/val/eproliferativedr/f6f3ea0d2693.png,True
md5,88965c300e1339e6aa57f2dc530eaa59,2,IDRiD_data,train,within_split_or_duplicate_name,IDRiD_data/train/cmoderateDR/IDRiD_045.png;IDRiD_data/train/cmoderateDR/IDRiD_333.png,True
md5,8996ecb15129e8929080c376170d4ce6,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/8acffaf1f4b9.png;APTOS2019/val/cmoderatedr/1411c8ab7161.png,True
md5,8c0e02271471c278b487422777b9535a,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/anodr/42985aa2e32f.png;APTOS2019/train/bmilddr/6165081b9021.png,True
md5,8e8e3eccb8473e27f49aaa28dc2e333b,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/9f4132bd6ed6.png;APTOS2019/train/cmoderatedr/9b7b6e4db1d5.png,True
md5,9114f483c3c8ce4f6634ed15b4c830ad,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/bmilddr/40e9b5630438.png;APTOS2019/train/bmilddr/77a9538b8362.png,True
md5,955790d2e2636d660d9eb60ebedfa620,2,APTOS2019,test,within_split_or_duplicate_name,APTOS2019/test/eproliferativedr/6c3745a222da.png;APTOS2019/test/eproliferativedr/eadc57064154.png,True
md5,95907debf43cf0111dd77d503677845e,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/anodr/3f44d749cd0b.png;APTOS2019/train/anodr/f9e1c439d4c8.png,True
md5,96a55394a13924fd1b52438e24c74ba4,2,MESSIDOR2,train,within_split_or_duplicate_name,MESSIDOR2/train/bmilddr/20051202_54555_0400_PP.png;MESSIDOR2/train/bmilddr/20051202_55484_0400_PP.png,True
md5,9e6e9fca790cd29caf7b3ed64e9b3c34,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/eproliferativedr/11242a67122d.png;APTOS2019/train/eproliferativedr/65c958379680.png,True
md5,9f211c22fa9c66d111f8f4d68ff0a3e4,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/eproliferativedr/576e189d23d4.png;APTOS2019/val/eproliferativedr/1638404f385c.png,True
md5,9f794e78729bb157a15c23bd91b00f20,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/8446826853d0.png;APTOS2019/val/bmilddr/8ef2eb8c51c4.png,True
md5,9fe965926607d655505555e500c6e47a,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/9f1efb799b7b.png;APTOS2019/train/cmoderatedr/cd4e7f9fa1a9.png,True
md5,a08b60312552fcca91d5cb0451d1a6c5,2,APTOS2019,test,within_split_or_duplicate_name,APTOS2019/test/cmoderatedr/76cfe8967f7d.png;APTOS2019/test/dseveredr/6253f23229b1.png,True
md5,a13ec04a14d3481e29ccf40e20015d60,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/23d7ca170bdb.png;APTOS2019/train/cmoderatedr/ea9e0fb6fb0b.png,True
md5,a3ff71337a59a640cf42db9e0e71b45a,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/anodr/7b691d9ced34.png;APTOS2019/train/anodr/d51c2153d151.png,True
md5,a46e0de8a54b67c8ff612f470ebe0dc7,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/e4151feb8443.png;APTOS2019/train/eproliferativedr/46cdc8b685bd.png,True
md5,ab85e2771364805f1b760b1ba38ea8d7,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/98f7136d2e7a.png;APTOS2019/train/eproliferativedr/e740af6ac6ea.png,True
md5,abbe8f7d2cce5a4c982c11b0f790a59d,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/eproliferativedr/aeed1f251ceb.png;APTOS2019/train/eproliferativedr/c0e509786f7f.png,True
md5,ad47ad653551109d8263c4c03a87e6b8,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/dseveredr/14e3f84445f7.png;APTOS2019/train/eproliferativedr/f0f89314e860.png,True
md5,ad651c981de71ac3bfc55a7b65abd9f7,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/bcdc8db5423b.png;APTOS2019/train/cmoderatedr/f920ccd926db.png,True
md5,adff0fda1220aa793bb28b39127bc899,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/b9127e38d9b9.png;APTOS2019/train/eproliferativedr/e39b627cf648.png,True
md5,adffe92fae34f88c08c3c39c994fd335,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/ca0f1a17c8e5.png;APTOS2019/train/cmoderatedr/ea05c22d92e9.png,True
md5,ae1bf8ea7c45cae4706b289abdc76164,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/9a3c03a5ad0f.png;APTOS2019/train/eproliferativedr/f03d3c4ce7fb.png,True
md5,af2672e9df4ceae1b4ace3fa000ab51b,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/ff0740cb484a.png;APTOS2019/val/cmoderatedr/b8ac328009e0.png,True
md5,b089c0283b38865903c40efd6955a257,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/aca88f566228.png;APTOS2019/train/cmoderatedr/c05b7b4c22fe.png,True
md5,b11652196d9f62b29859e7942291d274,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/1dfbede13143.png;APTOS2019/train/cmoderatedr/38fe9f854046.png,True
md5,b3ab7d445dd387c2d45215b65e47d723,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/bmilddr/33105f9b3a04.png;APTOS2019/train/bmilddr/111898ab463d.png,True
md5,b5565462a413072ab82e2ebc931347ef,2,MESSIDOR2,train,within_split_or_duplicate_name,MESSIDOR2/train/cmoderatedr/20051202_54611_0400_PP.png;MESSIDOR2/train/cmoderatedr/20051202_55562_0400_PP.png,True
md5,b5db98531294942e7836f4f780c86e4e,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/43fb6eda9b97.png;APTOS2019/val/cmoderatedr/e4e343eaae2a.png,True
md5,b646e104fbe76514a4a3da6c040800ea,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/26e231747848.png;APTOS2019/train/cmoderatedr/36ec36c301c1.png,True
md5,b64d6f10b9fc050f9d15cf774755d2e1,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/eproliferativedr/d51b3fe0fa1b.png;APTOS2019/train/eproliferativedr/df4913ca3712.png,True
md5,ba30de038b1043fa3eebb0d1967a9cb7,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/eproliferativedr/5b76117c4bcb.png;APTOS2019/train/eproliferativedr/e037643244b7.png,True
md5,bccb5ce2a59da1b7f55ef0174dbc3e41,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/530d78467615.png;APTOS2019/train/cmoderatedr/c1c8550508e0.png,True
md5,bdaf43cdfa4d5b3ab6318595d16bb54e,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/eproliferativedr/034cb07a550f.png;APTOS2019/val/eproliferativedr/c8d2d32f7f29.png,True
md5,bf25bc142b0ebb88a2eaaefde4eca14b,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/9b32e8ef0ca0.png;APTOS2019/train/cmoderatedr/a15652b22ab8.png,True
md5,c352c1477b6ec7991a022b37f9b66e0a,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/3dbfbc11e105.png;APTOS2019/train/dseveredr/d0079cc188e9.png,True
md5,c3c2e6b9039f506dc9ccc29f6a15f888,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/d144144a2f3f.png;APTOS2019/train/cmoderatedr/b06dabab4f09.png,True
md5,c3ff971e894b8f32754a065b3da894c9,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/1ee1eb7943db.png;APTOS2019/train/cmoderatedr/c2d2b4f536da.png,True
md5,c4144d9b9dd53dd50db5c18859237ed9,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/bmilddr/94372043d55b.png;APTOS2019/train/bmilddr/0dce95217626.png,True
md5,c4ab205bb6cf35fa45611fc47b7d6b8b,2,IDRiD_data,train,within_split_or_duplicate_name,IDRiD_data/train/cmoderateDR/IDRiD_073.png;IDRiD_data/train/cmoderateDR/IDRiD_375.png,True
md5,c85aa488c06eaa6cf7c431a3719fd423,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/ff52392372d3.png;APTOS2019/train/cmoderatedr/f1a761c68559.png,True
md5,c8804d4c0803d43eb385d7ef17d7913b,2,APTOS2019,val,within_split_or_duplicate_name,APTOS2019/val/cmoderatedr/0c7e82daf5a0.png;APTOS2019/val/cmoderatedr/3e86335bc2fd.png,True
md5,c9b31c36769a660aeb2a5e1a44e817f4,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/eproliferativedr/3ee4841936ef.png;APTOS2019/train/bmilddr/7005be54cab1.png,True
md5,ca38b7844840115b83aa8d15db4daf4d,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/d28bd830c171.png;APTOS2019/train/cmoderatedr/f9ecf1795804.png,True
md5,d6381cb36bed9865acbef79bdfd4d18f,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/0ac436400db4.png;APTOS2019/train/dseveredr/fda39982a810.png,True
md5,d7b9d1317b58da24e935ec51f4d33dcd,2,MESSIDOR2,train,within_split_or_duplicate_name,MESSIDOR2/train/cmoderatedr/20051202_54744_0400_PP.png;MESSIDOR2/train/cmoderatedr/20051202_55582_0400_PP.png,True
md5,d9ccd83caf111c85f445c70661f3dc6f,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/a1b12fdce6c3.png;APTOS2019/train/eproliferativedr/5e7db41b3bee.png,True
md5,d9f36b6bb74a9d80e39361db9e3f356c,2,IDRiD_data,train,within_split_or_duplicate_name,IDRiD_data/train/bmildDR/IDRiD_079.png;IDRiD_data/train/bmildDR/IDRiD_279.png,True
md5,db12dc0d3d64d859e74982569efa69ba,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/878a3a097436.png;APTOS2019/train/cmoderatedr/80feb1f7ca5e.png,True
md5,df8fd2d6703d1c6d5d6eb4a6c8b44e5e,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/cd3fd04d72f5.png;APTOS2019/train/cmoderatedr/d81b6ed83bc2.png,True
md5,df9058aa644b8873554a0e57c5205852,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/b91ef82e723a.png;APTOS2019/val/eproliferativedr/2df07eb5779f.png,True
md5,e225d5bb87a5ee2e5547c49e41511a2a,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/7550966ef777.png;APTOS2019/train/cmoderatedr/8d7bb0649a02.png,True
md5,e2537c9d813d0d1b68c1ef421012f55d,2,APTOS2019,test,within_split_or_duplicate_name,APTOS2019/test/dseveredr/6e92b1c5ac8e.png;APTOS2019/test/dseveredr/9c52b87d01f1.png,True
md5,e4f4e02104c17cccdc32ba3ffdd88c97,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/cmoderatedr/3cd801ffdbf0.png;APTOS2019/val/dseveredr/7525ebb3434d.png,True
md5,e9d1589bdd5188b7ae4eab83e81c381d,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/9b418ce42c13.png;APTOS2019/train/cmoderatedr/be161517d3ac.png,True
md5,edf9630148444a4340a2a4eaa041ff0d,3,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/bmilddr/a47432cd41e7.png;APTOS2019/test/bmilddr/b8ebedd382de.png;APTOS2019/train/bmilddr/1e8a1fdee5b9.png,True
md5,f18266dcf0201efa66eae6e59a9ab9a7,2,APTOS2019,train;val,cross_split_within_dataset,APTOS2019/train/eproliferativedr/80964d8e0863.png;APTOS2019/val/cmoderatedr/ab50123abadb.png,True
md5,f29ff5b7909a3a6e1ad8a266f2a4d710,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/anodr/a8b637abd96b.png;APTOS2019/train/anodr/e2c3b037413b.png,True
md5,f2c6655614a7041e0b56ffadc13a0ed1,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/1c6d119c3d70.png;APTOS2019/train/cmoderatedr/a56230242a95.png,True
md5,f54f9d4ab2637f16670b777f4c8ed63c,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/dseveredr/a8e88d4891c4.png;APTOS2019/train/eproliferativedr/2f7789c1e046.png,True
md5,f9d7aa5ee7d67c6408d80dc75601ed4f,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/ca891d37a43c.png;APTOS2019/train/cmoderatedr/dc3c0d8ee20b.png,True
md5,fb21a101b7e9e8c625be2bf2416cf481,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/1a1b4b2450ca.png;APTOS2019/train/cmoderatedr/92b0d27fc0ec.png,True
md5,fd6d2b4b1cd0d40466f7e0880a3220af,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/81b0a2651c45.png;APTOS2019/train/cmoderatedr/07419eddd6be.png,True
md5,fdf396b64a354aa3f87f5f5820a6eecf,2,APTOS2019,train,within_split_or_duplicate_name,APTOS2019/train/cmoderatedr/5eb311bcb5f9.png;APTOS2019/train/dseveredr/a9e984b57556.png,True
md5,fedb3297b79c4bac6feeb2a2c475d819,2,APTOS2019,test;train,cross_split_within_dataset,APTOS2019/test/cmoderatedr/91cbe1c775ef.png;APTOS2019/train/cmoderatedr/7d261f986bef.png,True
