dataset,backbone,ranking_target,ranking_method,budget,rank,review_flag,target_event,true_grade,pred_grade,relative_image_path,confidence,margin,entropy,expected_grade,severe_prob_mass,expected_gap,gated_severe_prob_mass,ranking_score
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,291,False,True,2,0,MESSIDOR2/test/cmoderatedr/IM002522.png,0.9972928166389464,0.9947004318237304,0.0192678645253181,0.0029212548397481,5.041456461185589e-05,0.0029212548397481,5.041456461185589e-05,0.9947004318237304
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,294,False,True,3,0,MESSIDOR2/test/dseveredr/20060523_49875_0100_PP.png,0.9972748160362244,0.9947414994239808,0.0196431782096624,0.0030469989869743,6.609207775909454e-05,0.0030469989869743,6.609207775909454e-05,0.9947414994239808
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,298,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060523_50135_0100_PP.png,0.9973489046096802,0.994784951210022,0.0188250318169593,0.0028218063525855,4.242512295604684e-05,0.0028218063525855,4.242512295604684e-05,0.994784951210022
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,303,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060523_48787_0100_PP.png,0.9974008798599244,0.9949103593826294,0.0185967106372118,0.0027916608378291,4.259826164343394e-05,0.0027916608378291,4.259826164343394e-05,0.9949103593826294
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,305,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051216_45351_0200_PP.png,0.9973932504653932,0.9949214458465576,0.0187393054366111,0.0029253244865685,9.299099474446848e-05,0.0029253244865685,9.299099474446848e-05,0.9949214458465576
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,320,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051202_55921_0400_PP.png,0.9975847005844116,0.9953107833862304,0.0176104418933391,0.002690739929676,6.767649028915912e-05,0.002690739929676,6.767649028915912e-05,0.9953107833862304
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,321,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051202_55742_0400_PP.png,0.9976487755775452,0.9953829646110536,0.0170140247792005,0.002530995523557,4.819634341401979e-05,0.002530995523557,4.819634341401979e-05,0.9953829646110536
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,322,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060411_59728_0200_PP.png,0.9976267218589784,0.9953896403312684,0.0173218045383691,0.0025867358781397,3.937039218726568e-05,0.0025867358781397,3.937039218726568e-05,0.9953896403312684
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,327,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051208_39532_0400_PP.png,0.9977356195449828,0.9955627918243408,0.016505355015397,0.0024411662016063,4.307128619984724e-05,0.0024411662016063,4.307128619984724e-05,0.9955627918243408
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,330,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060530_54632_0100_PP.png,0.9977415800094604,0.9956300258636476,0.0166625101119279,0.0025117378681898,5.387527562561445e-05,0.0025117378681898,5.387527562561445e-05,0.9956300258636476
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,333,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051214_41582_0100_PP.png,0.9978005290031432,0.9957068562507628,0.0161614846438169,0.0024291658774018,6.296290666796267e-05,0.0024291658774018,6.296290666796267e-05,0.9957068562507628
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,334,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060407_41937_0200_PP.png,0.9978095889091492,0.9957185387611388,0.0160782765597105,0.0023698722943663,4.066766632604413e-05,0.0023698722943663,4.066766632604413e-05,0.9957185387611388
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,336,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051020_43906_0100_PP.png,0.9978087544441224,0.9957302212715148,0.0161339398473501,0.002387118525803,4.2457082599867135e-05,0.002387118525803,4.2457082599867135e-05,0.9957302212715148
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,340,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051202_55834_0400_PP.png,0.9978565573692322,0.9958068132400512,0.0157653093338012,0.0023141952697187,3.906162601197138e-05,0.0023141952697187,3.906162601197138e-05,0.9958068132400512
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,372,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051208_42546_0400_PP.png,0.9981423616409302,0.996362805366516,0.0139199141412973,0.0020112977363169,3.8188220059964806e-05,0.0020112977363169,3.8188220059964806e-05,0.996362805366516
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,383,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_52122_0200_PP.png,0.9982600808143616,0.9966149926185608,0.0132305929437279,0.0019132242305204,3.972782724304125e-05,0.0019132242305204,3.972782724304125e-05,0.9966149926185608
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,386,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051212_37442_0400_PP.png,0.9982978701591492,0.9966704845428468,0.0129170436412096,0.0018607387319207,4.248705954523757e-05,0.0018607387319207,4.248705954523757e-05,0.9966704845428468
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,391,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051212_36525_0400_PP.png,0.9983667731285096,0.9967887997627258,0.0123958894982934,0.0017423128010705,2.736506758083124e-05,0.0017423128010705,2.736506758083124e-05,0.9967887997627258
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,396,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_61151_0200_PP.png,0.9983799457550048,0.996815264225006,0.0123116336762905,0.0017334916628897,2.933546238637064e-05,0.0017334916628897,2.933546238637064e-05,0.996815264225006
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,413,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051214_50895_0100_PP.png,0.9985839128494264,0.9972165822982788,0.0109539087861776,0.0015109735541045,2.333377415197901e-05,0.0015109735541045,2.333377415197901e-05,0.9972165822982788
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,414,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_60978_0200_PP.png,0.9985839128494264,0.9972234964370728,0.0109812272712588,0.0015399734256789,3.44215877703391e-05,0.0015399734256789,3.44215877703391e-05,0.9972234964370728
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,421,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051021_40248_0100_PP.png,0.9986401200294496,0.9973424673080444,0.0106337675824761,0.0014830122236162,3.081073009525426e-05,0.0014830122236162,3.081073009525426e-05,0.9973424673080444
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,426,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051216_47383_0200_PP.png,0.99868243932724,0.997412085533142,0.0102944765239954,0.0014084412250667,2.2210042516235266e-05,0.0014084412250667,2.2210042516235266e-05,0.997412085533142
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,430,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051021_51625_0100_PP.png,0.9986993074417114,0.997450351715088,0.010199662297964,0.0014006441924721,2.436536851746496e-05,0.0014006441924721,2.436536851746496e-05,0.997450351715088
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,436,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060523_48477_0100_PP.png,0.9987727999687196,0.9975900053977966,0.0096776317805051,0.0013231618795543,2.62199519056594e-05,0.0013231618795543,2.62199519056594e-05,0.9975900053977966
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,446,False,True,2,0,MESSIDOR2/test/cmoderatedr/IM004812.png,0.9988266825675964,0.9977203607559204,0.0093960035592317,0.0013334589311853,4.799023736268282e-05,0.0013334589311853,4.799023736268282e-05,0.9977203607559204
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,457,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051208_39297_0400_PP.png,0.9989535808563232,0.9979448914527892,0.0084171518683433,0.001124795526266,2.071993912977632e-05,0.001124795526266,2.071993912977632e-05,0.9979448914527892
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.1,479,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060411_59549_0200_PP.png,0.9991130232810974,0.9982814192771912,0.0073638902977108,0.0009783689165487,1.8275120964972302e-05,0.0009783689165487,1.8275120964972302e-05,0.9982814192771912
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,1,True,False,0,1,MESSIDOR2/test/anodr/IM004806.png,0.4553830623626709,0.0012458264827728,0.9771226048469543,0.6616197228431702,0.0134600577875971,-0.3383802771568298,0.0134600577875971,0.0012458264827728
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,2,True,False,4,4,MESSIDOR2/test/eproliferativedr/IM004183.png,0.3184494376182556,0.0053779482841491,1.3363381624221802,2.8376097679138184,0.6315209269523621,-1.1623902320861816,0.0,0.0053779482841491
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,3,True,True,4,1,MESSIDOR2/test/eproliferativedr/IM002487.png,0.3078816831111908,0.0089602768421173,1.4076659679412842,1.5259521007537842,0.2220210880041122,0.5259521007537842,0.2220210880041122,0.0089602768421173
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,4,True,False,0,0,MESSIDOR2/test/anodr/IM002472.png,0.4436354637145996,0.0216886401176452,1.0375124216079712,0.7123042941093445,0.0114119388163089,0.7123042941093445,0.0114119388163089,0.0216886401176452
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,5,True,False,0,1,MESSIDOR2/test/anodr/IM001514.png,0.4609586298465729,0.0390803813934326,0.999688446521759,0.7071093320846558,0.0063728014938533,-0.2928906679153442,0.0063728014938533,0.0390803813934326
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,6,True,False,0,1,MESSIDOR2/test/anodr/IM001948.png,0.4660342335700989,0.042843759059906,1.0236001014709473,1.3854585886001587,0.0191425085067749,0.3854585886001587,0.0191425085067749,0.042843759059906
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,7,True,False,1,1,MESSIDOR2/test/bmilddr/IM002765.png,0.3696081340312958,0.0429344177246093,1.1706258058547974,1.0107827186584473,0.0180324893444776,0.0107827186584472,0.0180324893444776,0.0429344177246093
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,8,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051020_58214_0100_PP.png,0.3874760866165161,0.0732392370700836,1.2394497394561768,1.1756658554077148,0.0427873954176902,0.1756658554077148,0.0427873954176902,0.0732392370700836
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,9,True,False,2,1,MESSIDOR2/test/cmoderatedr/20060530_36895_0100_PP.png,0.4886306524276733,0.075504720211029,1.0289063453674316,1.4373741149902344,0.0338646657764911,0.4373741149902344,0.0338646657764911,0.075504720211029
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,10,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_58497_0200_PP.png,0.4501031637191772,0.0760083496570587,1.1242876052856443,0.7830302715301514,0.0303642190992832,0.7830302715301514,0.0303642190992832,0.0760083496570587
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,11,True,False,0,1,MESSIDOR2/test/anodr/IM002649.png,0.4615266025066376,0.0847542881965637,1.071497917175293,0.8088258504867554,0.013220858760178,-0.1911741495132446,0.013220858760178,0.0847542881965637
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,12,True,True,3,2,MESSIDOR2/test/dseveredr/20051214_57125_0100_PP.png,0.3752162456512451,0.0898892879486084,1.414090275764465,1.6154506206512451,0.1547563076019287,-0.3845493793487549,0.1547563076019287,0.0898892879486084
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,13,True,False,0,2,MESSIDOR2/test/anodr/IM002544.png,0.5170252323150635,0.0908366441726684,0.9168894290924072,1.5385684967041016,0.0209571961313486,-0.4614315032958984,0.0209571961313486,0.0908366441726684
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,14,True,True,4,2,MESSIDOR2/test/eproliferativedr/20060522_45541_0100_PP.png,0.4882862865924835,0.10154989361763,1.020247459411621,2.5984511375427246,0.4991334080696106,0.5984511375427246,0.4991334080696106,0.10154989361763
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,15,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_59717_0200_PP.png,0.494882583618164,0.105417788028717,1.009724736213684,0.6435734629631042,0.0123993419110775,0.6435734629631042,0.0123993419110775,0.105417788028717
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,16,True,False,0,1,MESSIDOR2/test/anodr/IM001096.png,0.4696932137012481,0.1095446944236755,1.0652889013290403,0.8288148641586304,0.0099288001656532,-0.1711851358413696,0.0099288001656532,0.1095446944236755
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,17,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060411_58238_0200_PP.png,0.3961028754711151,0.1177187263965606,1.251473903656006,1.0199012756347656,0.0492447242140769,1.0199012756347656,0.0492447242140769,0.1177187263965606
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,18,True,False,0,2,MESSIDOR2/test/anodr/IM000264.png,0.5148237943649292,0.1196971833705902,0.9802122116088868,1.4934080839157104,0.0181413758546113,-0.5065919160842896,0.0181413758546113,0.1196971833705902
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,19,True,False,0,2,MESSIDOR2/test/anodr/IM000080.png,0.5182796120643616,0.1373896896839141,1.0137605667114258,1.5238990783691406,0.0280950926244258,-0.4761009216308594,0.0280950926244258,0.1373896896839141
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,20,True,False,2,1,MESSIDOR2/test/cmoderatedr/20060407_44636_0200_PP.png,0.4904617667198181,0.1433801651000976,1.1065900325775146,1.289417028427124,0.0287798382341861,0.289417028427124,0.0287798382341861,0.1433801651000976
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,21,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060530_51377_0100_PP.png,0.4183807373046875,0.1584282517433166,1.3603003025054932,1.591110110282898,0.1298653930425644,-0.408889889717102,0.1298653930425644,0.1584282517433166
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,22,True,False,0,1,MESSIDOR2/test/anodr/IM000115.png,0.4828510582447052,0.1712488532066345,1.0935356616973877,0.9178072810173036,0.0128705082461237,-0.0821927189826965,0.0128705082461237,0.1712488532066345
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,23,True,False,3,3,MESSIDOR2/test/dseveredr/IM002269.png,0.4675340950489044,0.1718975305557251,1.122520089149475,3.040080070495605,0.7631706595420837,0.0400800704956054,0.0,0.1718975305557251
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,24,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051205_31949_0400_PP.png,0.5326550602912903,0.1785164475440979,0.9796607494354248,0.5940208435058594,0.0072508649900555,0.5940208435058594,0.0072508649900555,0.1785164475440979
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,25,True,False,0,2,MESSIDOR2/test/anodr/IM000132.png,0.5777806639671326,0.1920821070671081,0.843878984451294,1.624863624572754,0.0227681510150432,-0.3751363754272461,0.0227681510150432,0.1920821070671081
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,26,True,False,0,1,MESSIDOR2/test/anodr/IM001211.png,0.5297248363494873,0.2179630100727081,1.025684833526611,0.8604679107666016,0.0075210239738225,-0.1395320892333984,0.0075210239738225,0.2179630100727081
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,27,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051214_57404_0100_PP.png,0.5401861071586609,0.2307827770709991,1.0316039323806765,0.6356924772262573,0.0136317098513245,0.6356924772262573,0.0136317098513245,0.2307827770709991
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,28,True,True,4,2,MESSIDOR2/test/eproliferativedr/IM001752.png,0.5483496189117432,0.2455839812755584,1.0090774297714231,2.574893951416016,0.4432996809482574,0.5748939514160156,0.4432996809482574,0.2455839812755584
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,29,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051020_57566_0100_PP.png,0.5083550810813904,0.2477793395519256,1.106049656867981,1.0971648693084717,0.0179971493780612,0.0971648693084716,0.0179971493780612,0.2477793395519256
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,30,True,False,0,0,MESSIDOR2/test/anodr/IM000313.png,0.5775803923606873,0.2501327395439148,0.9307745099067688,0.5287916660308838,0.0060362298972904,0.5287916660308838,0.0060362298972904,0.2501327395439148
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,31,True,True,3,2,MESSIDOR2/test/dseveredr/20051208_42322_0400_PP.png,0.5115392208099365,0.2547379732131958,1.259883165359497,1.8512043952941892,0.151101753115654,-0.1487956047058105,0.151101753115654,0.2547379732131958
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,32,True,False,2,2,MESSIDOR2/test/cmoderatedr/20051214_51840_0100_PP.png,0.4854289293289184,0.26019287109375,1.3085949420928955,1.6745109558105469,0.1262535899877548,-0.3254890441894531,0.1262535899877548,0.26019287109375
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,33,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051020_44901_0100_PP.png,0.5667685270309448,0.263494998216629,0.9910734295845032,0.846230149269104,0.0107591990381479,-0.153769850730896,0.0107591990381479,0.263494998216629
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,34,True,True,3,2,MESSIDOR2/test/dseveredr/20060412_52497_0200_PP.png,0.5603750944137573,0.2925705313682556,1.1193593740463257,2.5705230236053467,0.3756559491157532,0.5705230236053467,0.3756559491157532,0.2925705313682556
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,35,True,True,3,0,MESSIDOR2/test/dseveredr/20060523_48499_0100_PP.png,0.5801693797111511,0.3016010224819183,1.054936170578003,0.6377193331718445,0.0422663539648056,0.6377193331718445,0.0422663539648056,0.3016010224819183
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,36,True,False,0,0,MESSIDOR2/test/anodr/IM002500.png,0.5931170582771301,0.3023819923400879,0.95316743850708,0.53983074426651,0.0088408663868904,0.53983074426651,0.0088408663868904,0.3023819923400879
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,37,True,False,3,3,MESSIDOR2/test/dseveredr/20051216_47024_0200_PP.png,0.5736663937568665,0.3046081364154815,0.991266429424286,2.868559598922729,0.7245247960090637,-0.1314404010772705,0.0,0.3046081364154815
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,38,True,True,3,0,MESSIDOR2/test/dseveredr/20060530_55746_0100_PP.png,0.5894777774810791,0.3061598837375641,0.9799346923828124,0.5624275207519531,0.0134241683408617,0.5624275207519531,0.0134241683408617,0.3061598837375641
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,39,True,False,0,0,MESSIDOR2/test/anodr/IM002946.png,0.6205583214759827,0.3151355683803558,0.8783028721809387,0.4678399264812469,0.0076254550367593,0.4678399264812469,0.0076254550367593,0.3151355683803558
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,40,True,False,0,1,MESSIDOR2/test/anodr/IM002465.png,0.6316655874252319,0.3200888037681579,0.8605140447616577,1.315906643867493,0.0164791531860828,0.3159066438674927,0.0164791531860828,0.3200888037681579
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,41,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060411_59176_0200_PP.png,0.5713540315628052,0.3210115134716034,1.0850902795791626,0.6747165322303772,0.0377366356551647,0.6747165322303772,0.0377366356551647,0.3210115134716034
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,42,True,True,2,0,MESSIDOR2/test/cmoderatedr/IM000249.png,0.5490496158599854,0.3253263235092163,1.1586240530014038,0.7961092591285706,0.0628957748413086,0.7961092591285706,0.0628957748413086,0.3253263235092163
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,43,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060412_52685_0200_PP.png,0.5682973861694336,0.3444303870201111,1.1669410467147827,1.6565313339233398,0.0793150067329406,-0.3434686660766601,0.0793150067329406,0.3444303870201111
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,44,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051214_57230_0100_PP.png,0.6011447906494141,0.3516777157783508,1.0605124235153198,1.28485107421875,0.0496164448559284,0.28485107421875,0.0496164448559284,0.3516777157783508
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,45,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060530_53522_0100_PP.png,0.625355064868927,0.3637802004814148,0.921093225479126,0.5016928911209106,0.0074550220742821,0.5016928911209106,0.0074550220742821,0.3637802004814148
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,46,True,False,0,2,MESSIDOR2/test/anodr/IM000123.png,0.6644650101661682,0.3831520676612854,0.8428045511245728,1.7514934539794922,0.0382146537303924,-0.2485065460205078,0.0382146537303924,0.3831520676612854
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,47,True,False,2,2,MESSIDOR2/test/cmoderatedr/20051020_62337_0100_PP.png,0.6591533422470093,0.3839461207389831,0.8654180765151978,1.681073546409607,0.0235451180487871,-0.318926453590393,0.0235451180487871,0.3839461207389831
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,48,True,False,0,0,MESSIDOR2/test/anodr/IM001034.png,0.6603559255599976,0.3905898928642273,0.8312336802482605,0.4177902340888977,0.0043655028566718,0.4177902340888977,0.0043655028566718,0.3905898928642273
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,49,True,False,3,3,MESSIDOR2/test/dseveredr/20060523_50489_0100_PP.png,0.5975087285041809,0.3957204818725586,0.9820129871368408,2.9944939613342285,0.7992969751358032,-0.0055060386657714,0.0,0.3957204818725586
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,50,True,False,0,0,MESSIDOR2/test/anodr/IM002803.png,0.6919811367988586,0.4264216721057892,0.7592765688896179,0.3605267703533172,0.0053807538934051,0.3605267703533172,0.0053807538934051,0.4264216721057892
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,51,True,False,4,3,MESSIDOR2/test/eproliferativedr/IM003229.png,0.7096975445747375,0.4294678270816803,0.6499472856521606,3.2689597606658936,0.9899272918701172,0.2689597606658935,0.0,0.4294678270816803
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,52,True,False,0,2,MESSIDOR2/test/anodr/IM002481.png,0.5887389183044434,0.4309183359146118,1.182004451751709,2.1048502922058105,0.2337309122085571,0.1048502922058105,0.2337309122085571,0.4309183359146118
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,53,True,True,3,2,MESSIDOR2/test/dseveredr/20051216_46847_0200_PP.png,0.668806254863739,0.4447129368782043,0.9577605724334716,1.776941180229187,0.0600977912545204,-0.223058819770813,0.0600977912545204,0.4447129368782043
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,54,True,True,4,0,MESSIDOR2/test/eproliferativedr/20051214_56944_0100_PP.png,0.6482046246528625,0.4456315040588379,0.9511682391166688,0.5370463132858276,0.0189386419951915,0.5370463132858276,0.0189386419951915,0.4456315040588379
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,55,True,False,0,0,MESSIDOR2/test/anodr/IM002585.png,0.6850056648254395,0.4475370645523071,0.8181725740432739,0.4017989933490753,0.0048223766498267,0.4017989933490753,0.0048223766498267,0.4475370645523071
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,56,True,False,0,0,MESSIDOR2/test/anodr/IM003765.png,0.7172889709472656,0.4689084887504577,0.7134947776794434,0.3240275382995605,0.0037708773743361,0.3240275382995605,0.0037708773743361,0.4689084887504577
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,57,True,True,4,2,MESSIDOR2/test/eproliferativedr/IM003360.png,0.6478847861289978,0.4734166264533996,1.043842077255249,2.075235366821289,0.1662433743476867,0.075235366821289,0.1662433743476867,0.4734166264533996
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,58,True,False,1,0,MESSIDOR2/test/bmilddr/IM000880.png,0.6919980645179749,0.4771195650100708,0.8545212745666504,0.4281678795814514,0.0149400401860475,0.4281678795814514,0.0149400401860475,0.4771195650100708
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,59,True,True,3,2,MESSIDOR2/test/dseveredr/20060523_50556_0100_PP.png,0.7188828587532043,0.5007385015487671,0.7851320505142212,2.2830097675323486,0.2608989775180816,0.2830097675323486,0.2608989775180816,0.5007385015487671
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,60,True,False,1,0,MESSIDOR2/test/bmilddr/IM000834.png,0.7353283762931824,0.5015708208084106,0.6834946870803833,0.3007955551147461,0.0027483198791742,0.3007955551147461,0.0027483198791742,0.5015708208084106
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,61,True,False,2,2,MESSIDOR2/test/cmoderatedr/20051214_57377_0100_PP.png,0.7171171307563782,0.502891480922699,0.820419192314148,1.778286695480347,0.0348325967788696,-0.2217133045196533,0.0348325967788696,0.502891480922699
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,62,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060530_36860_0100_PP.png,0.7381822466850281,0.5250893831253052,0.7524032592773438,1.8236584663391116,0.037270713597536,-0.1763415336608886,0.037270713597536,0.5250893831253052
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,63,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060523_48102_0100_PP.png,0.7361273169517517,0.5274102687835693,0.7674068212509155,1.7836111783981323,0.0277100168168544,-0.2163888216018676,0.0277100168168544,0.5274102687835693
MESSIDOR2,convnext_tiny,dangerous_undergrading,low_margin_only,0.2,64,True,False,0,0,MESSIDOR2/test/anodr/IM003176.png,0.6992266178131104,0.5277807712554932,0.8991690874099731,0.4847477972507477,0.029569873586297,0.4847477972507477,0.029569873586297,0.5277807712554932
